PATENT_ID	PATENT_CODE
US20150001488A1	H01L 51/00
EP2851405A1	C09D 183/04
US20150025216A1	C08G 63/87
US20150060801A1	NOT FOUND
US20150057292A1	C07D 405/12
US20150056458A1	C09D 133/08
US8927293B2	G01N 33/00
US8940913B2	C07D 493/08
US8993753B2	C07D 239/72
WO2015009479A1	C08F 4/6592
WO2015019270A1	C09K 11/06
EP2832737A1	C07F 9/24
EP2829574A1	C08L 69/00
EP2851381A1	C08G 59/14
US20150008372A1	C07C 211/54
US20150025173A1	C08F 136/08
US20150024214A1	C09D 163/04
US20150011553A1	A01N 43/84
US20150056746A1	H01L 51/00
US20150038514A1	C07D 239/74
US20150044611A1	G03F 7/029
US20150045426A1	A61K 8/67
US20150072942A1	C07D 295/14
US20150075397A1	C09D 11/30
US8937137B2	C08F 4/64
US8932798B2	G03C 1/00
US8956613B2	C07H 19/00
US8948677B2	G03G 21/00
US8946688B2	H01L 51/30
US8951650B2	H01L 51/50
US8993805B2	C07C 211/00
US8969589B2	C07D 231/20
US8981116B2	C07D 231/14
WO2015007668A1	A01N 43/00
WO2015013473A1	C08J 5/24
EP2601208B1	C07K 1/22
EP2829545A1	A61N 5/10
EP2820001A1	C07D 239/84
EP2838871A1	C07C 29/124
US20150011689A1	C08L 69/00
US20150038732A1	C09K 19/12
US20150065520A1	C07D 405/12
US20150069332A1	NOT FOUND
US8933195B2	C07K 5/097
US8957167B2	C08F 4/649
US8952099B2	NOT FOUND
US8993125B2	H01J 1/63
US8969496B2	C08F 4/52
US20150021556A1	H01L 51/00
US20150073169A1	C07F 9/6574
US8946217B2	A61K 31/535
US8945727B2	H01L 51/54
US8957235B2	C07F 11/00
US8981095B2	C07D 417/12
WO2015023915A1	C07D 401/12
EP2017280B1	C07F 19/00
EP2832759A1	C08G 59/14
EP2832795A1	C08L 67/02
EP2630188B1	C08K 3/16
EP2826493A1	A61K 47/48
EP2830591A1	A61K 9/107
EP2825579A2	C08G 59/18
EP2821411A1	C07F 15/00
EP2824118A1	C08F 36/06
EP2837635A1	C07H 15/18
EP2850146A1	C09J 9/02
EP2847191A1	C07D 471/04
EP2844655A1	C07D 413/14
US20150005302A1	C07D 471/04
US20150004731A1	H01L 51/00
US20150025210A1	C08F 4/76
US20150044466A1	C08K 5/5419
US20150087650A1	C07D 471/08
US20150069297A1	C09K 19/34
US20150069304A1	H01L 51/00
US20150065440A1	C07J 43/00
US20150073141A1	C07D 405/12
US8952367B2	H01L 51/00
US8969467B2	C08L 33/08
US8980877B2	A61K 31/407
WO2015035236A1	B01D 53/72
EP2343285B1	A61K 38/00
EP1529070B1	C04B 24/26
EP1789185B1	B01J 31/18
EP2601193B1	C07D 487/04
EP2822656A1	A61P 35/00
US20150005511A1	H01B 1/12
US20150057456A1	C07D 311/04
US20150064175A1	A61K 31/4709
US20150051398A1	C07D 471/06
US20150049261A1	C09D 147/00
US20150065722A1	C07F 7/22
US20150065556A1	C12N 15/113
US20150087109A1	C08G 61/12
US8927452B2	B01J 21/00
US8962596B2	C07D 487/04
US8957236B2	C07F 9/53
US8957171B2	C08F 4/76
US8951664B2	H01M 6/04
US8993757B2	C07D 401/04
US8969592B2	C07D 495/14
US8975404B2	C07D 295/15
WO2015023642A1	C08J 5/00
WO2015023371A1	C07C 69/76
WO2015018855A1	C07F 15/00
WO2015042363A1	A61K 31/44
EP2832720A1	C07C 217/44
EP2609082B1	C07D 215/44
EP2649058B1	C07D 301/12
EP2825589A1	C07D 211/94
EP2823810A1	A61K 9/127
EP2847162A1	C07C 259/06
EP2846784A1	A61K 31/045
US20150031880A1	C07D 487/14
US20150007371A1	C07F 15/00
US20150005282A1	C07D 307/80
US20150011778A1	C07K 1/06
US20150057457A1	C07D 307/46
US20150057291A1	C07D 405/12
US20150065682A1	C08G 63/06
US20150086799A1	G02B 1/04
US20150086633A1	A61K 8/29
US20150080413A1	C07D 471/04
US8927776B2	C07C 45/50
US8962339B2	G01N 21/76
US8962743B2	C08L 9/00
US8952001B2	A61K 31/505
US8969593B2	C07D 495/04
US8969628B2	C07C 45/00
US8987462B2	C07D 487/04
WO2015000724A1	C08G 59/06
WO2015038764A1	G01N 33/50
WO2015008940A1	H01L 51/54
WO2015026053A1	C09K 11/06
WO2015011164A1	C07D 401/14
EP2452960B1	C08F 210/06
EP2003124B1	C07D 305/14
EP2086993B1	C07K 5/08
EP2834245A1	C07D 487/04
EP2652037B1	C08L 51/04
EP2819853A1	C08L 9/06
US20150001505A1	H01L 51/00
US20150037256A1	C07F 9/54
US20150028270A1	G02B 1/04
US20150011701A1	C08F 136/08
US20150051316A1	C08G 59/30
US20150050672A1	G01N 33/543
US20150080418A1	C07D 473/06
US20150075399A1	B41N 1/06
US20150072998A1	C07D 495/04
US8933228B2	A61K 31/50
US8968708B2	A61K 8/00
US8945711B2	C08L 63/00
US8957081B2	A61K 31/519
US8961768B2	C25D 13/06
US8969578B2	C07D 263/00
US8969508B2	C08G 75/00
US8987451B2	C07F 15/00
WO2015034821A1	C08K 5/5419
WO2015035243A1	B82Y 15/00
WO2015009480A1	C08F 4/6592
WO2015027341A1	C08G 63/06
WO2015014530A1	B01J 19/18
EP2480327B1	B01J 19/12
EP2383264B1	C07D 301/12
WO2015041879A1	B01J 31/24
EP2617770B1	C08L 63/00
EP2829556A1	C08F 110/06
EP2822941A1	C07D 405/14
EP2851382A1	C08G 59/20
EP2848688A1	C12N 15/113
US20150034871A1	C09K 19/54
US20150004710A1	G01N 33/22
US20150057374A1	A61K 47/24
US20150038740A1	C07C 231/00
US20150051194A1	C07D 403/10
US20150051164A1	C07H 15/26
US20150056160A1	A61K 31/06
US20150065482A1	C07D 513/04
US8927263B2	C12Q 1/34
US8962783B2	C08G 77/04
US8968841B2	C09K 19/58
US8946280B2	C07D 209/70
US8946203B2	C07D 519/00
US8952004B2	A61K 31/4545
US8969545B2	NOT FOUND
WO2015039803A1	C08G 12/02
WO2015004190A1	C09J 7/21
WO2015010331A1	C07D 487/22
WO2015017813A2	C07J 9/00
EP2483243B1	C07D 211/18
EP2450396B1	C08L 53/02
EP2832761A1	C08G 61/12
EP2552902B1	C07D 401/06
EP2821437A1	C08L 63/00
EP2819648A1	A61K 9/08
EP2843022A1	C09J 163/00
EP2842974A1	C08F 20/30
US20150034878A1	H01L 51/00
US20150025235A1	C07C 311/16
US20150011608A1	C12N 15/113
US20150038466A1	C07C 57/60
US20150065743A1	C07F 5/02
US20150080497A1	C09D 5/12
US8927773B2	C07C 209/00
US8927763B2	C07C 263/00
US8957532B2	H01L 23/29
US8946346B2	C08G 18/42
US8952002B2	A61K 31/00
US8946364B2	C08F 4/22
US8993569B2	A01N 43/58
US8981160B2	C07C 43/03
EP2857397A1	C07D 413/04
EP2857422A1	C08F 4/54
EP2857446A1	NOT FOUND
US20150105493A1	NOT FOUND
US20150105516A1	C08G 69/40
US20150105521A1	C08L 67/04
US20150105547A1	C07J 41/00
US20150105552A1	NOT FOUND
US20150105567A1	C07C 29/17
US20150105574A1	C07F 11/00
US20150105581A1	C07C 309/77
US20150105598A1	C07C 1/207
US9006326B2	C08K 5/548
EP1820801B1	C07D 401/14
EP2480549B1	C07D 471/14
EP2858136A1	H01L 51/50
EP2858491A1	A01N 25/04
EP2858501A1	A01N 47/28
US9006378B2	C08G 64/00
US9006429B2	C07D 493/08
US9006430B2	C07D 487/04
US9006484B2	C07C 55/00
US9006568B2	C07D 333/04
US9006714B2	H01L 29/08
EP1851550B1	B01L 3/02
EP1852134B1	A61L 15/12
EP2852581A1	C07D 263/58
US8999344B2	NOT FOUND
US8999476B2	H01L 51/54
EP2676970B1	C08C 19/02
EP2853408A1	B41C 1/05
EP2853559A1	C08K 5/50
EP2853560A1	C08K 5/50
US8999714B2	C12N 15/00
US8999922B2	A61K 38/08
US8999968B2	A61K 31/551
US8999974B2	NOT FOUND
US20150102259A1	C09K 19/56
US20150102301A1	H01L 51/00
US20150102334A1	H01L 51/00
US9000071B2	C08L 63/00
US9000120B2	C08G 8/28
US9000143B2	C07H 21/04
US9000170B2	C07D 471/08
US9000181B2	A61K 31/44
US9000182B2	C07D 235/02
US9000184B2	C07D 235/02
US9000185B2	C07D 235/02
US9000220B2	C07F 9/145
US9000227B2	C07C 45/66
US9000229B2	C07C 41/14
EP2854864A1	A61K 47/48
EP2855411A1	C07C 45/50
EP2855426A1	C07C 255/53
EP2855427A1	C07C 257/12
EP2855438A2	C07D 251/54
EP2855453A1	C07D 403/14
EP2855457A1	C07D 403/10
EP2401317B1	C08G 63/08
EP2855478A1	C07D 471/08
EP2855481A1	C07D 487/04
EP2855482A1	C07D 487/04
EP2855508A2	C07K 7/64
EP2855553A1	C08G 18/78
US20150104651A1	C08G 59/22
US20150104702A1	H01M 4/60
US20150099080A1	C08G 69/36
US20150099126A1	NOT FOUND
US20150099277A1	C07D 237/26
US20150099647A1	C12Q 1/68
US20150099732A1	C07D 217/24
US20150099736A1	C07D 413/14
US20150099749A1	C07D 417/12
US20150099794A1	A61K 31/713
US20150099823A1	C08L 47/00
US20150099828A1	C09D 133/12
US20150099891A1	C07D 487/04
WO2015043713A1	C09K 19/02
WO2015044638A1	C08G 18/36
WO2015046981A2	C07D 487/04
WO2015046982A2	C07D 487/04
WO2015047723A1	C07C 45/50
US20150090965A1	H01L 51/00
US20150090967A1	H01L 51/00
US20150090981A1	H01L 51/00
WO2015049535A1	C07D 405/14
WO2015050820A1	C07D 405/12
WO2015050822A1	C07D 405/12
US20150093365A1	A61K 41/00
WO2015052110A1	C08G 64/18
WO2015052112A1	C08G 64/18
WO2015052113A1	C08G 64/18
US20150093417A1	C12N 15/113
WO2015052283A1	C07D 309/14
WO2015052529A1	C08J 3/12
WO2015052682A1	C07D 471/08
US20150094281A1	A01N 43/40
US20150094300A1	C07D 405/04
US20150094311A1	C07D 487/04
US20150094341A1	C07D 313/00
EP2271345B1	C07D 498/18
EP2274312B1	C07F 13/00
EP2275414B1	C07D 277/20
EP2285770B1	C07C 213/00
EP2285865B1	C08G 64/14
EP2297110B1	C07D 231/12
EP2310438B1	C08G 69/26
US20150174262A1	A61K 47/48
US20150174269A1	A61K 47/48
US20150174270A1	A61K 47/48
US20150175305A1	B65D 23/02
US20150110863A1	C07C 331/20
US20150126576A1	A61K 31/40
US20150126695A1	C08F 136/08
US20150126702A1	C08G 63/199
US20150126734A1	C07C 231/14
US20150126751A1	H01L 51/00
US20150126767A1	C07C 69/54
US9057822B2	G02B 1/04
US9058912B2	C08K 3/00
US9058915B1	H01B 1/00
US9034483B2	H01L 51/54
US9034486B2	H01J 1/63
EP2320729B1	C07J 19/00
EP2320927B1	A61K 38/17
EP2331541B1	C07D 471/04
EP2340255B1	C08F 210/16
EP2343269B1	C07C 41/16
EP2344639B1	C12N 15/113
US20150158855A1	C07D 417/14
US20150158857A1	C07D 453/02
US20150158858A1	C07D 453/02
US20150158869A1	C07D 487/04
US20150158908A1	C07K 5/06
US20150158958A1	C08F 10/14
US20150159014A1	C08L 69/00
US20150159083A1	C09K 11/02
US20150175602A1	C07D 471/04
US20150175623A1	C07D 495/04
US20150175649A1	C07H 23/00
US20150175725A1	C08F 130/04
US20150110985A1	C09K 5/14
US20150111044A1	H05K 1/05
US20150111145A1	G03G 9/087
US20150111146A1	G03G 9/087
US20150111147A1	C08G 63/85
US20150111337A1	C08G 61/12
US9059411B2	H01L 51/00
US9059413B1	H01L 51/54
US9034850B2	A01N 57/00
US9034870B2	C07D 471/04
US9034873B2	C07D 213/55
US9034884B2	C07D 487/04
US9034901B2	C07D 215/14
US9034910B2	A61K 31/4174
US9034949B2	C08G 59/42
EP2379529B1	C07D 401/14
EP2380897B1	C07H 21/04
EP2382274B1	C09D 5/44
US20150175839A1	C09D 167/06
US20150175880A1	C09K 8/90
US20150111730A1	A01N 47/20
US20150111734A1	A01N 47/16
US20150111900A1	C07D 417/14
US20150111935A1	C07D 263/58
US20150111962A1	C07D 493/04
US20150129038A1	H01L 51/00
US20150129812A1	C09J 9/02
US20150129861A1	H01L 51/00
US20150144085A1	B01D 53/04
US9060959B2	A61K 9/00
US9061253B2	B01D 71/64
US9017644B2	A61K 47/48
US9017827B2	H01L 51/54
US9017828B2	C07D 209/14
US9034991B2	C08L 23/00
US9035003B2	C08F 30/04
US9035015B1	C08G 75/00
US9035018B2	C08G 59/02
US9035055B2	C07D 221/22
US9035071B2	C07D 231/38
US9035080B2	B01J 38/00
US9035110B2	NOT FOUND
EP2408839B1	C08G 63/85
EP2416396B1	H01L 51/50
US20150111985A1	C08K 13/02
US20150111994A1	C08K 5/17
US20150112018A1	C08G 4/00
US20150112044A1	C07K 7/06
US20150112048A1	C07J 17/00
US20150112079A1	C07D 313/06
US20150130086A1	C08G 77/04
US20150130318A1	C08L 63/00
US9061960B2	C07C 27/00
US9061963B2	C07D 215/38
US9062041B2	A61K 31/397
US9062056B2	C07D 471/04
US9062185B2	C08L 9/00
US9062197B2	C08G 18/42
US9062205B2	C07D 311/82
US9062221B2	H01L 29/08
US9017973B2	C12P 19/34
US9018135B2	A01N 43/90
US9018210B2	C07D 487/04
US9018260B2	A61K 31/18
US9018281B2	H01L 23/28
US9018320B2	C08G 77/04
EP2448935B1	C07D 417/14
US20150114452A1	H01L 31/048
US20150132259A1	A61K 38/21
US20150132298A1	C07H 19/06
US9062310B2	C12N 15/113
US9018370B2	C07H 19/10
US9018393B2	C07D 235/30
US9018397B2	C07D 487/02
US9018400B2	C07F 7/21
US9018401B2	C07D 307/89
US9018403B2	C07D 317/00
US9018419B2	A61K 38/00
EP2516386B1	C07C 247/08
US20150164074A1	A01N 43/40
US20150164078A1	A01N 43/80
US20150179900A1	H01L 33/50
US20150179954A1	H01L 51/00
US20150179976A1	H01L 51/52
US20150115204A1	H01L 51/00
US20150115225A1	H01L 51/00
US20150115232A1	H01L 51/00
US20150132665A1	H01G 11/06
US20150132886A1	H01L 51/00
US20150132887A1	C08G 61/12
US9044469B2	A61K 31/4433
US9045429B2	C07D 213/82
US9045432B2	C07D 233/34
US9065062B2	H01L 51/54
US9065063B2	C07F 15/00
US9065109B2	H01M 8/10
US9040157B2	B32B 15/02
US9040170B2	H01L 51/54
US9040215B2	G03G 15/00
US9040310B2	G01N 33/544
US9040512B2	A61K 31/33
US9040526B2	A61K 31/5365
EP2533784B1	A61K 31/5025
EP2537851B1	C07D 405/04
EP2542083B1	A01N 43/82
US20150133301A1	C07D 213/79
US20150133432A1	C07D 471/04
US20150133435A1	C07D 487/04
US20150133449A1	C07D 471/04
US20150133467A1	A61K 31/496
US20150133511A1	C07D 249/04
US20150133512A1	C07D 249/06
US9045456B2	NOT FOUND
US9045463B2	A61K 31/4178
US9045465B1	C07D 277/10
US9045502B2	C07F 5/02
US9045505B2	A61K 31/66
US9045568B2	C08F 4/76
US9045581B2	C08G 18/36
US9045613B2	
US9066954B2	C07D 487/04
US9023190B2	C10M 171/04
US9023191B2	C10M 171/04
US9040544B2	A01N 43/90
US9040558B2	C07D 239/78
US9040626B2	A61K 8/02
US9040693B2	C07D 495/04
US9040708B2	C07D 401/00
US9040714B2	C07D 311/16
US9040718B2	C08G 73/06
US9040720B2	C07C 209/86
US9040738B2	C07C 205/00
EP2558515B1	C08G 64/24
US20150164974A1	A61K 38/06
US20150165415A1	B01J 20/22
US20150165433A1	B01J 37/08
US20150133617A1	C08G 75/00
US20150133652A1	C07J 43/00
US20150133675A1	C07D 285/08
US9067200B2	C07C 17/263
US9067851B2	C07C 4/02
US9067876B2	C07C 45/50
US9067890B2	C07D 213/803
US9067906B2	C08K 3/22
US9067910B2	C07D 305/14
US9067919B2	H01L 51/50
US9067937B2	C07D 471/04
US9067964B2	NOT FOUND
US9067978B2	A61K 38/00
US9023853B2	A61K 31/496
US9023889B2	A61K 8/67
EP1449853B1	C08F 10/00
EP2594599B1	C08G 81/00
EP2623493B1	C07D 213/75
US20150166341A1	C01B 25/08
US20150166449A1	C07C 50/28
US20150166456A1	C07C 67/04
US20150166462A1	C07C 211/21
US20150166503A1	C07D 321/00
US20150166527A1	C07D 417/14
US20150166539A1	C07D 471/14
US20150166565A1	C07D 495/04
US20150166573A1	C07D 513/04
US20150119254A1	C12N 15/115
US9048402B2	H01L 33/56
US9048435B2	H01L 31/00
US9048440B2	H01L 51/54
US9068074B2	NOT FOUND
US9023956B2	C07D 221/02
US9023960B2	C08F 4/642
US9023964B2	C08F 28/06
US9024016B2	C07D 291/06
US9024018B2	C07D 487/04
US9024027B2	C07D 413/14
US9024033B2	C07D 213/73
US9024038B2	A61K 31/454
US9024041B2	C07D 231/10
US9024064B2	C07C 231/00
US9024067B2	C07C 231/14
US9024103B2	C07C 1/207
US9024347B2	H01L 33/58
US9024455B2	H01L 23/29
EP1673087B1	A61K 31/4745
EP1673332B1	C07C 45/50
EP1700855B1	C07D 409/06
EP1713789B1	C07D 333/38
EP2651946B1	C07D 487/04
EP2654752B1	A61K 31/50
US20150166587A1	C07F 9/54
US20150166605A1	C07K 7/06
US20150166728A1	C08G 73/10
US20150166751A1	C08J 7/052
US20150166784A1	C08L 63/10
US20150166788A1	C08L 71/00
US20150166857A1	C09J 163/00
US20150119377A1	C07D 413/14
US20150119387A1	C07D 401/14
US20150119393A1	C07D 471/04
US20150119435A1	C07D 233/86
US20150119500A1	C09D 163/00
US20150119539A1	C08F 4/76
US20150119584A1	C07D 317/34
US20150119586A1	C07D 319/06
US9049864B2	C07D 403/04
US9050329B1	C07C 311/20
US9050378B2	A61K 51/10
US9050566B2	B01D 71/64
EP2657239B1	C07D 495/14
EP2660041B1	B32B 9/00
EP2660042B1	B32B 9/00
EP2665720B1	C07D 413/04
EP2669309B1	C08G 59/20
US20150137095A1	H01L 51/00
US20150137096A1	H01L 51/00
US20150137166A1	H01L 33/56
US9050586B2	C07D 409/04
US9051229B2	C07C 1/22
US9051232B2	H01L 51/54
US9051239B2	H01L 51/54
US9051246B2	C08G 79/08
US9051251B2	G03F 7/004
US9051254B2	C07C 41/01
US9051263B2	C07D 209/02
US9051278B2	A61K 31/4439
US9051291B2	C07C 39/15
US9051296B2	NOT FOUND
US9051317B2	C07D 471/04
US9051342B2	A61K 31/397
US9051344B2	H01L 51/54
US9051399B2	C08F 4/70
US9051401B1	C25B 3/00
US9051420B2	C08G 64/00
US9070887B2	H01L 29/08
EP1905777B1	C07F 15/00
EP1910427B1	C08F 210/02
EP1963304B2	C07D 401/12
EP1976847B1	C07D 401/04
EP1984726B1	G01N 24/00
EP2691404B1	B82Y 10/00
EP2694588B1	C08L 77/00
EP2699561B1	C07D 401/04
US20150139903A1	A61K 51/04
US20150139948A1	C07D 277/30
US9051450B2	H01L 23/22
US9051531B2	C07C 47/00
US9028833B2	A61K 39/00
US9028911B2	B05D 3/02
US9028968B2	B32B 27/38
EP2008274B1	NOT FOUND
EP2013221B1	C07F 13/00
EP2018372B1	C07D 231/12
EP2026775B1	A61K 31/00
EP2041818B1	C07F 15/00
EP2049506B1	C07D 277/28
EP2083038B1	C08G 77/388
EP2702127B1	C11C 3/12
EP2707014B1	A61K 38/17
EP2710020B1	C07F 15/00
US20150140296A1	H05K 1/05
US9011727B2	G02F 1/15
US9011734B2	C09K 9/00
US9011865B2	A61K 39/395
US9029338B2	A01N 43/04
US9029356B2	A61K 31/4162
US9029393B2	A61K 31/47
US9029401B2	C07C 275/38
US9029417B2	A61K 31/215
US9029418B2	A61F 2/00
US9029421B2	C07C 217/86
US9029440B2	C08K 5/34
US9029457B2	C08K 3/34
US9029483B2	C08G 77/398
US9029499B2	C08G 75/00
US9029501B2	A61K 38/12
US9029504B2	C07K 1/02
US9029525B2	C07H 21/04
US9029531B2	C07D 401/00
US9029539B2	C07F 15/00
US9029574B2	C07D 313/00
US9029593B2	C07C 231/12
US9029604B2	C07C 217/46
US9029608B2	C07C 45/50
EP2121620B1	C07D 231/56
EP2134170B1	A01N 37/52
EP2136627B1	C07D 295/195
EP2136629B1	A01N 37/52
EP2146975B1	C07D 285/08
EP2729475B1	C07D 498/04
EP2734516B1	C07D 401/12
US20150171333A1	H01L 51/00
US20150171344A1	H01L 51/00
US20150171345A1	H01L 51/00
US20150171349A1	H01L 51/00
US20150124338A1	NOT FOUND
US20150140587A1	C12N 9/14
US20150140738A1	H01L 21/78
US9054284B2	C08K 5/5415
US9054323B2	H01L 51/50
US9054325B2	F21V 9/00
US9011999B2	B29D 22/00
US9012026B2	C08G 69/04
US9012348B2	NOT FOUND
US9012377B2	C09K 8/52
US9012390B2	C12P 17/14
EP2205693B1	C09J 163/00
EP2205727B1	C12N 9/04
EP2797892B1	C07D 213/75
US20150125646A1	C09K 5/14
US20150125679A1	H01L 51/52
US20150141282A1	G01N 33/53
US20150141424A1	C07D 417/04
US20150141468A1	C07D 213/66
US20150141472A1	A61K 31/4418
US20150141480A1	C07D 207/335
US9056285B2	B01D 71/64
US9056526B2	B60C 1/00
US9056844B2	A61K 31/4196
US9056856B2	H01L 51/54
US9012412B2	C07H 7/04
US9012451B2	A61K 31/50
US9012456B2	C07D 491/044
US9012488B2	A61K 31/405
US9012547B2	C08K 5/521
US9012639B2	C07F 15/00
US9012645B2	C07D 215/38
EP2249834B1	A61K 31/4439
US20150157641A1	A61K 31/542
US20150174143A1	A61K 31/58
US20150108409A1	H01L 51/00
US20150108448A1	H01L 51/00
US20150108524A1	H01L 33/56
US20150109667A1	G02B 5/30
US20150125924A1	C12N 9/14
US20150126364A1	C07D 413/14
US20150126495A1	C07D 487/04
US20150126498A1	C07D 513/04
US20150126505A1	A61K 31/5377
US20150141577A1	C08J 5/18
US20150141590A1	C08F 210/16
US20150141596A1	C08F 4/659
US20150141601A1	C08F 4/76
US20150141602A1	C08F 32/08
US20150141625A1	A61K 47/48
US20150141685A1	C07F 15/00
US20150141697A1	C07C 211/54
US9056930B2	C08F 4/64
US9056931B2	C08J 3/09
US9056936B2	C08F 36/00
US9056943B2	H01L 23/29
US9056944B2	C08G 65/12
US9056960B2	C08J 9/28
US9057069B2	A61K 48/00
WO2015057932A1	C07C 33/18
WO2015058084A1	C07D 487/04
WO2015058826A1	C09K 11/06
WO2015078836A1	C07D 403/14
WO2015079207A2	C07F 15/00
WO2015079251A1	C07D 403/12
WO2015079261A1	H01L 51/54
EP2861556A1	C07C 211/55
EP2861569A1	C07D 291/06
EP2861581A1	C07D 401/14
EP2861590A1	C07D 471/04
EP2861595A2	C07D 471/14
EP2861599A1	C07D 487/04
EP2886339A1	B32B 27/34
EP2886533A1	C07D 213/30
EP2886545A1	C07D 495/04
EP2886549A1	C07F 15/00
EP2886550A1	C07K 1/02
EP2886560A1	C08F 114/06
WO2015079329A2	C07D 471/08
EP2874999A1	C07C 317/44
EP2875026A1	A61K 31/155
EP2875027A1	C07D 493/04
EP2875028A1	C07D 495/14
EP2875070A1	C08K 3/22
EP2887390A1	H01L 23/373
US20150147457A1	A23D 9/007
WO2015059363A1	G01N 33/497
WO2015080940A1	C07D 473/00
US20150147552A1	C08L 23/14
US20150147785A1	C12P 19/34
WO2015060635A1	C07D 403/04
WO2015060684A2	C07D 487/04
WO2015061074A1	C07D 239/24
WO2015061151A1	A01N 43/56
WO2015061165A1	A01N 43/40
WO2015082042A1	C07C 45/50
WO2015082043A1	C07C 45/50
WO2015082044A1	C07C 45/50
WO2015082244A1	C08G 75/04
WO2015082357A1	A61P 25/28
WO2015082592A2	C07F 5/02
WO2015082613A1	C08J 5/24
WO2015082616A1	C07D 401/14
WO2015082619A1	C07D 401/14
WO2015082676A1	C08K 5/00
EP2863909A1	A61K 31/4709
EP2863925A1	A61K 31/7028
EP2864296A1	C07D 235/02
EP2864298A1	C07D 235/02
EP2864300A1	C07D 249/06
EP2864301A1	C07D 249/06
EP2864314A1	C07D 401/04
EP2864315A2	C07D 401/06
EP2864341A1	C07F 15/00
EP2876136A1	C08K 5/54
US20150148273A1	C10M 169/04
US20150148426A1	C07C 317/22
US20150148452A1	C08K 5/549
US20150148464A1	C08K 5/5313
WO2015083033A1	C07F 9/6558
WO2015083070A1	C07D 403/14
WO2015083071A1	C07D 403/14
WO2015083094A1	C07D 403/14
WO2015083185A1	C07D 313/04
WO2015084043A2	C07D 487/04
WO2015084256A1	C07D 495/04
EP2864371A1	C08C 19/02
EP2864411A1	C08K 5/51
EP2877453A1	C07D 213/803
EP2877480A1	C07H 15/04
WO2015063011A1	C07D 471/04
WO2015063024A1	C09D 163/00
WO2015063189A1	C07C 67/08
WO2015063543A1	B01J 31/24
WO2015063726A1	C07C 41/18
EP2865662A1	C07C 229/04
EP2865663A1	C07C 307/08
EP2865665A1	C07C 317/44
EP2865667A1	C07D 213/75
EP2865725A2	C09D 175/04
EP2878339A1	A61P 25/28
US20150150789A1	A61K 9/00
WO2015065610A1	C07C 45/78
WO2015065681A1	C08F 4/619
WO2015065716A1	C07D 495/04
WO2015086506A1	C07D 471/04
WO2015086525A1	C07D 471/04
WO2015086526A1	C07D 471/04
WO2015086614A1	C07D 319/12
WO2015086698A1	C07C 45/64
EP2878613A1	C08G 75/04
US20150150986A1	A61K 47/32
US20150151279A1	B01J 23/52
WO2015087210A1	C09B 47/00
WO2015088183A1	C07D 403/10
EP2867273A1	C08G 63/82
EP2880006A2	C08F 4/64
EP2880016A1	C07D 213/80
US20150152023A1	C07C 1/24
US20150152061A1	C07D 215/14
US20150152082A1	C07D 401/04
WO2015067569A1	C08G 59/42
WO2015067652A1	C07D 413/04
WO2015068094A1	C08F 295/00
WO2015068095A1	C08F 295/00
WO2015088867A2	C07F 15/00
WO2015089067A1	A61K 31/439
WO2015089811A1	C07F 7/08
EP2880096A1	C08F 10/14
EP2880097A1	C09B 55/00
EP2880098A1	C08F 4/642
EP2880099A1	C08F 10/14
US20150152257A1	C08L 53/02
US20150152259A1	C08L 63/00
US20150152330A1	C09K 19/30
WO2015068858A1	C09K 11/06
WO2015069305A1	A61L 26/00
WO2015069472A1	B05D 3/00
WO2015069752A1	A61K 31/506
WO2015069939A1	A61K 31/706
WO2015090599A1	C07D 413/14
WO2015091251A1	C09D 5/18
EP2868649A1	C07C 63/28
EP2868659A1	C07D 401/04
EP2868699A1	C08L 67/04
EP2881173A1	B01J 31/24
EP2881386A1	C07D 213/81
EP2881398A1	C07F 5/02
EP2881414A1	C08G 59/06
US20150153624A1	G02F 1/1503
WO2015071580A1	C07C 67/347
WO2015091426A1	C07D 401/12
EP2881771A1	G02B 5/30
EP2882441A2	A61K 31/5355
EP2882442A1	A61K 31/5377
WO2015071780A1	A61K 31/00
WO2015073140A1	C07D 413/10
WO2015073145A1	C07F 7/00
WO2015073157A1	C08F 4/619
WO2015073491A1	A61K 45/06
WO2015073527A1	C07D 311/74
WO2015092804A1	C07D 403/12
WO2015093814A1	C07D 495/04
EP2870144A1	C07D 285/24
EP2870149A1	C07D 311/78
EP2882724A1	C07D 263/32
EP2882738A1	C07D 401/06
EP2882739A1	C07D 401/06
EP2882751A1	C07D 487/04
EP2882763A2	C07F 15/00
EP2882791A1	C09D 167/08
EP2882810A1	C08F 4/642
US20150155499A1	H01L 51/00
US20150155502A1	H01L 51/00
WO2015073610A1	C07F 7/00
WO2015073767A1	C07D 487/04
